0.900000,4.750000,16.340569,0.948782,0.620580,0.001442
0.900000,5.000000,19.820829,0.937415,0.624782,0.000994
0.900000,5.250000,44.980797,0.944929,0.590589,0.000172
0.900000,5.500000,94.790986,0.932283,0.706413,0.000056
1.000000,2.500000,0.000000,0.500000,0.500000,0.500000
1.000000,2.750000,0.000000,0.500000,0.500000,0.500000
1.000000,3.000000,0.000000,0.500000,0.500000,0.500000
1.000000,3.250000,0.000000,0.500000,0.500000,0.500000
1.000000,3.500000,0.000000,0.500000,0.500000,0.500000
1.000000,3.750000,0.000000,0.500000,0.500000,0.500000
1.000000,4.000000,0.000000,0.500000,0.500000,0.500000
1.000000,4.250000,1.000000,0.024965,1.000000,1.000000
1.000000,4.500000,12.203664,0.965956,0.366624,0.000903
1.000000,4.750000,13.909212,0.967119,0.185431,0.000178
1.000000,5.000000,23.971771,0.941037,0.553592,0.000533
1.000000,5.250000,21.531825,0.906942,0.602601,0.000783
1.000000,5.500000,40.808606,0.916690,0.271149,0.000044
